,company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code,acquired_day,price_amount_USD,time_acq_last_funding,time_founding_acq
95,/organization/akarx,AkaRx,|Biotechnology|,Biotechnology,USA,NJ,Newark,Paramus,/organization/eisai-co,Eisai,|Biotechnology|,Biotechnology,JPN,,Tokyo,Tokyo,2010-01-07,1,1,2010,255000000.0,USD,7,255000000.0,0.0,1832.0
96,/organization/akorri,Akorri Networks,|Software|,Software,USA,MA,Boston,Littleton,/organization/netapp,NetApp,|Software|,Software,,,,,2011-01-12,1,1,2011,60000000.0,USD,12,60000000.0,295.0,2202.0
97,/organization/aktino,Aktino,|Web Hosting|,Web Hosting,USA,CA,Anaheim,Irvine,/organization/positron-access-solutions,Positron Access Solutions,,,USA,CA,Anaheim,Newport Beach,2009-05-12,5,2,2009,,USD,12,,268.0,2323.0
98,/organization/alenty,ALENTY,|Brand Marketing|Web Development|Analytics|Advertising|,Web Development,FRA,,Paris,Paris,/organization/appnexus,AppNexus,|Technology|Advertising|,Technology,USA,NY,New York City,New York,2014-06-04,6,2,2014,,USD,4,,2419.0,2711.0
99,/organization/alignent-software,Alignent Software,|Software|,Software,USA,CA,San Diego,Carlsbad,/organization/sopheon,Sopheon,|Software|,Software,USA,MN,Minneapolis,Bloomington,2007-06-11,6,2,2007,5500000.0,USD,11,5500000.0,815.0,2352.0
100,/organization/alios-biopharma,Alios BioPharma,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,South San Francisco,/organization/johnson-johnson,Johnson & Johnson,|Medical Devices|Pharmaceuticals|Health Care|Consumer Goods|Health and Wellness|,Medical Devices,USA,NJ,Newark,New Brunswick,2014-09-30,9,3,2014,1750000000.0,USD,30,1750000000.0,176.0,3194.0
101,/organization/allegiance,Allegiance,|Surveys|Data Mining|Software|,Data Mining,USA,UT,Salt Lake City,South Jordan,/organization/maritz-holdings,Maritz Holdings,,,USA,MO,St. Louis,Fenton,2014-11-05,11,4,2014,,USD,5,,274.0,3595.0
102,/organization/allegro-diagnostics,Allegro Diagnostics,|Biotechnology|,Biotechnology,USA,MA,Boston,Maynard,/organization/veracyte,Veracyte,|Health Care|Biotechnology|,Health Care,USA,CA,SF Bay Area,South San Francisco,2014-09-04,9,3,2014,21000000.0,USD,4,21000000.0,1155.0,3168.0
103,/organization/allurent,Allurent,|Curated Web|,Curated Web,USA,MA,Boston,Cambridge,/organization/jenzabar,Jenzabar,|Colleges|Software|,Software,USA,MA,Boston,Boston,2011-01-10,1,1,2011,,USD,10,,322.0,2200.0
104,/organization/allvoices,Allvoices,|Journalism|Media|News|,News,USA,CA,SF Bay Area,San Francisco,/organization/datranmedia,Datran Media,|Advertising|,Advertising,USA,NY,New York City,New York,2011-05-04,5,2,2011,,USD,4,,463.0,1188.0
105,/organization/allworx,Allworx,|Telecommunications|Communications Hardware|VoIP|Mobile|,Telecommunications,USA,NY,"Rochester, New York",East Rochester,/organization/paetec-holding,PAETEC,|Web Hosting|,Web Hosting,USA,NY,"Rochester, New York",Fairport,2007-11-01,11,4,2007,25000000.0,USD,1,25000000.0,507.0,3410.0
106,/organization/allylix,Allylix,|Agriculture|Pharmaceuticals|Biotechnology|,Agriculture,USA,CA,San Diego,San Diego,/organization/evolva,Evolva,|Biotechnology|,Biotechnology,CHE,,Reinach,Reinach,2014-11-18,11,4,2014,,USD,18,,981.0,4704.0
107,/organization/alnara-pharmaceuticals,Alnara Pharmaceuticals,|Health and Wellness|Biotechnology|,Health and Wellness,USA,MA,Boston,Cambridge,/organization/eli-lilly,Eli Lilly,|Biotechnology|,Biotechnology,USA,IN,Indianapolis,Indianapolis,2010-07-02,7,3,2010,,USD,2,,155.0,913.0
108,/organization/aloqa,Aloqa,|Web Development|Location Based Services|Mobile|,Web Development,DEU,,Munich,Munich,/organization/motorola-solutions,Motorola Solutions,|Enterprise Software|,Enterprise Software,USA,IL,Chicago,Schaumburg,2010-09-16,9,3,2010,,USD,16,,427.0,1228.0
109,/organization/alta-devices,Alta Devices,|Solar|Mobile|Manufacturing|,Manufacturing,USA,CA,SF Bay Area,Santa Clara,/organization/hanergy-holding-group,Hanergy Holding Group,|Clean Technology|,Clean Technology,CHN,,Beijing,Beijing,2013-12-04,12,4,2013,,USD,4,,1001.0,2529.0
110,/organization/alterpoint,AlterPoint,|Software|,Software,USA,TX,Austin,Austin,/organization/versata,Versata Enterprises,|Enterprise Software|,Enterprise Software,USA,TX,Austin,Austin,2009-02-25,2,1,2009,,USD,25,,1500.0,2977.0
111,/organization/altius-education,Altius Education,|Education|,Education,USA,CA,SF Bay Area,San Francisco,/organization/helix-education,Helix Education,|Education|,Education,USA,UT,Salt Lake City,Salt Lake City,2013-10-10,10,4,2013,,USD,10,,1058.0,1743.0
112,/organization/altor-networks,Altor Networks,|Security|,Security,USA,CA,SF Bay Area,Redwood City,/organization/juniper-networks,Juniper Networks,|Communications Hardware|Technology|Security|,Communications Hardware,USA,CA,SF Bay Area,Sunnyvale,2010-12-06,12,4,2010,95000000.0,USD,6,95000000.0,279.0,1435.0
113,/organization/altruik,Altruik,|Search|,Search,USA,NY,New York City,New York,/organization/searchdex,SearchDex,|Search|Internet Marketing|Semantic Search|SEO|Software|,Software,USA,TX,Dallas,Dallas,2014-02-11,2,1,2014,,USD,11,,670.0,1867.0
114,/organization/amadesa,Amadesa,|Reviews and Recommendations|Analytics|Personalization|Testing|Optimization|Software|,Reviews and Recommendations,USA,IL,Chicago,Evanston,/organization/liveperson,LivePerson,|Software|,Software,USA,NY,New York City,New York,2012-05-16,5,2,2012,10300000.0,USD,16,10300000.0,224.0,2558.0
115,/organization/amalfi-semiconductor,Amalfi Semiconductor,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Los Gatos,/organization/rf-micro-devices,RF Micro Devices,|Technology|Semiconductors|,Technology,USA,NC,Greensboro,Greensboro,2012-11-05,11,4,2012,,USD,5,,195.0,3596.0
116,/organization/ambit-biosciences,Ambit Biosciences,|Biotechnology|,Biotechnology,USA,CA,San Diego,San Diego,/organization/daiichi-sankyo,Daiichi Sankyo,|Biotechnology|,Biotechnology,JPN,,Tokyo,Tokyo,2014-09-29,9,3,2014,410000000.0,USD,29,410000000.0,692.0,5385.0
117,/organization/amen-2,Amen.,|Mobile|,Mobile,DEU,,Berlin,Berlin,/organization/tape-tv,Tape TV,|Internet|Music|Games|,Games,DEU,,Berlin,Berlin,2013-08-27,8,3,2013,,USD,27,,515.0,849.0
118,/organization/amiestreet,Amie Street,|Marketplaces|Music|Curated Web|,Curated Web,USA,NY,New York City,Long Island City,/organization/amazon,Amazon,|Consumer Goods|Groceries|Crowdsourcing|E-Commerce|,Consumer Goods,USA,WA,Seattle,Seattle,2010-09-22,9,3,2010,,USD,22,,349.0,-285.0
119,/organization/amobee,Amobee,|Advertising|,Advertising,USA,CA,SF Bay Area,Redwood City,/organization/singtel,SingTel,|Public Relations|,Public Relations,SGP,,Singapore,Singapore,2012-03-05,3,1,2012,321000000.0,USD,5,321000000.0,370.0,2500.0
120,/organization/anametrix,Anametrix,|Media|Internet|Big Data|SaaS|Analytics|,Internet,USA,CA,San Diego,San Diego,/organization/ensighten,Ensighten,|E-Commerce|Enterprise Software|,E-Commerce,USA,CA,SF Bay Area,Cupertino,2014-10-15,10,4,2014,,USD,15,,736.0,1748.0
121,/organization/anchor-bay-technologies,Anchor Bay Technologies,|Video|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Campbell,/organization/silicon-image,Silicon Image,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Sunnyvale,2011-02-10,2,1,2011,,USD,10,,1473.0,3419.0
122,/organization/andera,Andera,|Finance|,Finance,USA,RI,Providence,Providence,/organization/bottomline-technologies,Bottomline Technologies,|Software|,Software,USA,NH,Portsmouth,Portsmouth,2014-05-08,5,2,2014,44500000.0,USD,8,44500000.0,1319.0,5089.0
123,/organization/andersonbrecon,AndersonBrecon,|Biotechnology|,Biotechnology,USA,IL,Rockford,Rockford,/organization/packaging-coordinators-inc,Packaging Coordinators,|Biotechnology|,Biotechnology,,,,,2013-05-13,5,2,2013,308000000.0,USD,13,308000000.0,0.0,2689.0
124,/organization/angioscore,AngioScore,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,Fremont,/organization/spectranetics,Spectranetics,|Medical Devices|,Medical Devices,USA,CO,Colorado Springs,Colorado Springs,2014-05-27,5,2,2014,230000000.0,USD,27,230000000.0,1133.0,4164.0
125,/organization/angstro,Angstro,|Software|,Software,USA,CA,SF Bay Area,Palo Alto,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2010-08-27,8,3,2010,,USD,27,,1214.0,1218.0
126,/organization/nokeena,Ankeena Networks,|Media|Software|,Software,USA,CA,SF Bay Area,Santa Clara,/organization/juniper-networks,Juniper Networks,|Communications Hardware|Technology|Security|,Communications Hardware,USA,CA,SF Bay Area,Sunnyvale,2010-04-08,4,2,2010,,USD,8,,20.0,828.0
127,/organization/answers-corporation,Answers Corporation,|Information Technology|Curated Web|,Information Technology,USA,MO,St. Louis,Saint Louis,/organization/afcv-holdings,AFCV Holdings,|Hardware + Software|,Hardware + Software,,,,,2011-02-04,2,1,2011,,USD,4,,-1356.0,4417.0
128,/organization/answers-corporation,Answers Corporation,|Information Technology|Curated Web|,Information Technology,USA,MO,St. Louis,Saint Louis,/organization/apax-partners,Apax Partners,|Investment Management|Venture Capital|,Investment Management,USA,NY,New York City,New York,2014-08-11,8,3,2014,,USD,11,,-72.0,5701.0
129,/organization/antenna-software,Antenna Software,|Software|,Software,GBR,,London,Guildford,/organization/pegasystems,Pegasystems,|CRM|Business Development|Software|,Software,USA,MA,Boston,Cambridge,2013-10-11,10,4,2013,,USD,11,,15.0,5762.0
130,/organization/anysource-media,AnySource Media,|Video Streaming|Internet|Television|Hardware + Software|,Internet,USA,PA,Philadelphia,Malvern,/organization/divx,DivX,|Video|Software|,Software,USA,CA,San Diego,San Diego,2009-09-01,9,3,2009,15000000.0,USD,1,15000000.0,169.0,1339.0
131,/organization/anystream,Anystream,|Software|,Software,USA,VA,"Washington, D.C.",Dulles,/organization/telestream,Telestream,|Video Streaming|Television|Video|Software|,Video Streaming,USA,CA,Sacramento Valley,Nevada City,2010-08-13,8,3,2010,,USD,13,,1283.0,3877.0
132,/organization/aorato,Aorato,|Enterprise Security|Network Security|Security|,Enterprise Security,ISR,,Tel Aviv,Herzliya,/organization/microsoft,Microsoft,|Video Games|Software|,Video Games,USA,WA,Seattle,Redmond,2014-11-13,11,4,2014,200000000.0,USD,13,200000000.0,296.0,712.0
133,/organization/apenimed,ApeniMED,,,USA,MN,Minneapolis,Minneapolis,/organization/iod-incorporated,IOD Incorporated,|Biotechnology|,Biotechnology,USA,WI,Green Bay,Green Bay,2013-10-22,10,4,2013,,USD,22,,769.0,2486.0
134,/organization/aperio-technologies,Aperio Technologies,|Hardware + Software|,Hardware + Software,USA,CA,San Diego,Vista,/organization/leica-microsystems,Leica Microsystems,|Biotechnology|,Biotechnology,DEU,,Wetzlar,Wetzlar,2012-08-21,8,3,2012,,USD,21,,12.0,4981.0
135,/organization/aperto-networks,Aperto Networks,|Wireless|Mobile|,Mobile,USA,CA,SF Bay Area,Milpitas,/organization/tranzeo-wireless-technologies,Tranzeo Wireless Technologies,|Mobile|,Mobile,CAN,BC,BC - Other,Pitt Meadows,2010-03-31,3,1,2010,,USD,31,,49.0,4107.0
136,/organization/apiphany,Apiphany,|SaaS|Cloud Computing|Consumer Electronics|Developer APIs|Internet|Software|,Software,USA,DC,"Washington, D.C.",Washington,/organization/microsoft,Microsoft,|Video Games|Software|,Video Games,USA,WA,Seattle,Redmond,2013-10-04,10,4,2013,,USD,4,,39.0,507.0
137,/organization/appature-inc,Appature,|Enterprise Software|,Enterprise Software,USA,WA,Seattle,Seattle,/organization/ims-health,IMS Health,|Technology|Curated Web|,Technology,USA,CT,Hartford,Danbury,2013-03-12,3,1,2013,,USD,12,,242.0,2262.0
138,/organization/appcentral-inc,"AppCentral, Inc.",|Android|iOS|iPad|iPhone|App Stores|Mobile|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,San Francisco,/organization/good-technology,Good Technology,|Data Security|Mobile Security|Mobile Enterprise|Mobility|Information Security|Analytics|Software|,Data Security,USA,CA,SF Bay Area,Sunnyvale,2012-10-02,10,4,2012,,USD,2,,743.0,2101.0
139,/organization/appetas,Appetas,|Restaurants|Sales and Marketing|SaaS|Network Security|Local Businesses|,Restaurants,USA,WA,Seattle,Seattle,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2014-05-07,5,2,2014,,USD,7,,280.0,674.0
140,/organization/php-fog,AppFog,|Web Hosting|Apps|Cloud Computing|Enterprise Software|,Enterprise Software,USA,OR,"Portland, Oregon",Portland,/organization/centurylink,CenturyLink,|Public Relations|,Public Relations,USA,LA,Monroe,Monroe,2013-06-13,6,2,2013,,USD,13,,673.0,1047.0
141,/organization/appgate-network-security,AppGate Network Security,|Meeting Software|Network Security|Security|,Meeting Software,SWE,,Gothenburg,Gothenburg,/organization/cryptzone,Cryptzone,|Software|,Software,SWE,,Gothenburg,Gothenburg,2009-12-18,12,4,2009,3560000.0,USD,18,3560000.0,1376.0,2908.0
142,/organization/apphero,AppHero,|Mobile|,Mobile,CAN,ON,Toronto,Toronto,/organization/fuse-powered,Fuse Powered Inc.,|Mobile Analytics|Mobile Advertising|Mobile Games|Mobile|,Mobile Advertising,CAN,ON,Toronto,Toronto,2013-12-02,12,4,2013,,USD,2,,515.0,946.0
143,/organization/appia,Appia,|App Stores|Mobile|Advertising|,Advertising,USA,NC,Raleigh,Durham,/organization/mandalay-digital-group,Mandalay Digital Group,|Mobile|,Mobile,USA,CA,Los Angeles,Los Angeles,2014-11-13,11,4,2014,100000000.0,USD,13,100000000.0,364.0,2508.0
144,/organization/appifier,Appifier,|Development Platforms|PaaS|SaaS|Mobile|,Development Platforms,CAN,QC,Montreal,Montréal,/organization/appmakr,AppMakr,|Android|iPhone|Mobile|,iPhone,SGP,,Singapore,Singapore,2014-11-06,11,4,2014,,USD,6,,897.0,1193.0
145,/organization/appjet,AppJet,|Venture Capital|Software|Curated Web|,Curated Web,USA,CA,SF Bay Area,San Francisco,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2009-12-04,12,4,2009,,USD,4,,306.0,917.0
146,/organization/applabs,AppLabs,|Software|,Software,IND,,Hyderabad,Hyderabad,/organization/csc,CSC,|Consulting|,Consulting,USA,VA,"Washington, D.C.",Falls Church,2011-09-14,9,3,2011,,USD,14,,1903.0,3908.0
147,/organization/application-security,Application Security,|Software|,Software,USA,NY,New York City,New York,/organization/trustwave,Trustwave Holdings,|Risk Management|Information Security|Software|,Risk Management,AUS,,Sydney,North Sydney,2013-11-12,11,4,2013,,USD,12,,2766.0,4698.0
148,/organization/applifier,Applifier,|Facebook Applications|Advertising|Social Games|Games|,Games,FIN,,Helsinki,Helsinki,/organization/unity-technologies,Unity Technologies,|Development Platforms|Software|Content|3D|Games|,Development Platforms,,,,,2014-03-13,3,1,2014,,USD,13,,455.0,2050.0
149,/organization/applimation,Applimation,|Enterprise Software|,Enterprise Software,USA,IL,Chicago,Chicago,/organization/informatica,Informatica,|Big Data Analytics|Mobile Devices|Cloud Computing|Data Integration|Software|,Mobile Devices,USA,CA,SF Bay Area,Redwood City,2009-02-13,2,1,2009,40000000.0,USD,13,40000000.0,1411.0,4061.0
150,/organization/appmakr,AppMakr,|Android|iPhone|Mobile|,iPhone,SGP,,Singapore,Singapore,/organization/infinite-monkeys,Infinite Monkeys,|DIY|Web Development|iPhone|Android|Mobile|,Android,SGP,,Singapore,Singapore,2013-08-21,8,3,2013,,USD,21,,1031.0,1328.0
151,/organization/appointmentcity,AppointmentCity,|Curated Web|,Curated Web,USA,GA,Atlanta,Atlanta,/organization/healthagen,Healthagen,|Health Care|Insurance|Health and Wellness|,Health Care,USA,NY,New York City,New York,2011-02-08,2,1,2011,,USD,8,,495.0,768.0
152,/organization/appstores-com,Appstores.com,|Publishing|Developer APIs|Apps|Mobile|App Stores|Software|,Mobile,USA,CA,SF Bay Area,San Francisco,/organization/inmobi,InMobi,|Advertising|Mobile|,Mobile,USA,CA,SF Bay Area,San Francisco,2012-07-09,7,3,2012,,USD,9,,343.0,777.0
153,/organization/apptera,Apptera,|Advertising|,Advertising,USA,CA,SF Bay Area,Palo Alto,/organization/soleo-communications,Soleo Communications,|Local Advertising|,Local Advertising,USA,NY,"Rochester, New York",Fairport,2013-12-13,12,4,2013,,USD,13,,1275.0,4729.0
154,/organization/apptrigger,AppTrigger,|Public Relations|,Public Relations,USA,TX,Dallas,Richardson,/organization/metaswitch,Metaswitch Networks,|Hardware|Hardware + Software|Software|Telecommunications|,Telecommunications,,,,,2010-03-09,3,1,2010,,USD,9,,215.0,2989.0
155,/organization/appurify,Appurify,|iOS|Android|Testing|Apps|Mobile|,Testing,USA,CA,SF Bay Area,San Francisco,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2014-06-25,6,2,2014,,USD,25,,393.0,815.0
156,/organization/aprimo,Aprimo,|Enterprise Software|,Enterprise Software,USA,IN,Indianapolis,Indianapolis,/organization/teradata,Teradata,|Big Data|Consulting|,Big Data,USA,OH,Dayton,Miamisburg,2010-12-22,12,4,2010,525000000.0,USD,22,525000000.0,2181.0,4738.0
157,/organization/aptana,Aptana,|Web Development|Enterprises|Cloud Computing|Software|,Software,USA,CA,SF Bay Area,San Mateo,/organization/appcelerator,Appcelerator,|Mobility|Open Source|Mobile|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Mountain View,2011-01-18,1,1,2011,,USD,18,,553.0,1478.0
158,/organization/aptito,Aptito,|Software|,Software,USA,FL,Miami,North Miami Beach,/organization/net-element,Net Element,|Mobile Payments|Payments|Technology|Mobile Commerce|E-Commerce|,Mobile Payments,USA,FL,Miami,Miami,2013-05-22,5,2,2013,,USD,22,,377.0,862.0
159,/organization/apture,Apture,|Advertising|Publishing|Blogging Platforms|Curated Web|,Curated Web,USA,CA,SF Bay Area,San Francisco,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2011-11-10,11,4,2011,,USD,10,,968.0,1623.0
160,/organization/aquafadas,Aquafadas,|Software|,Software,FRA,,Montpellier,Montpellier,/organization/kobo,Kobo,|News|Textbooks|E-Commerce|,News,CAN,ON,Toronto,Toronto,2012-10-10,10,4,2012,,USD,10,,1073.0,2471.0
161,/organization/aragon-pharmaceuticals,Aragon Pharmaceuticals,|Health and Wellness|Biotechnology|,Biotechnology,USA,CA,San Diego,San Diego,/organization/johnson-johnson,Johnson & Johnson,|Medical Devices|Pharmaceuticals|Health Care|Consumer Goods|Health and Wellness|,Medical Devices,USA,NJ,Newark,New Brunswick,2013-06-17,6,2,2013,1000000000.0,USD,17,1000000000.0,256.0,1628.0
162,/organization/aragon-surgical,Aragon Surgical,|Health Care|,Health Care,USA,CA,SF Bay Area,Palo Alto,/organization/aesculap,Aesculap,,,USA,PA,Scranton,Kelayres,2011-09-26,9,3,2011,,USD,26,,1358.0,2459.0
163,/organization/arantech,Arantech,|Software|,Software,IRL,,Dublin,Dublin,/organization/tektronix-communications,Tektronix Communications,,,USA,TX,Dallas,Plano,2009-04-14,4,2,2009,,USD,14,,1428.0,3756.0
164,/organization/arch-rock-corporationarch-rock-corporation,Arch Rock Corporation,|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,2010-09-02,9,3,2010,,USD,2,,1219.0,2070.0
165,/organization/archimedes-pharma,Archimedes Pharma,|Biotechnology|,Biotechnology,GBR,,London,Reading,/organization/prostrakan,ProStrakan,|Biotechnology|,Biotechnology,GBR,,GBR - Other,Galashiels,2014-07-11,7,3,2014,230000000.0,GBP,11,379882664.4202419,1558.0,3844.0
166,/organization/arcot-systems,Arcot Systems,|Security|,Security,USA,CA,SF Bay Area,Sunnyvale,/organization/ca,CA Technologies,|Software|,Software,USA,NY,Long Island,Islandia,2010-10-05,10,4,2010,,USD,5,,839.0,5025.0
